scraps,"noun:Plural form of scrap","It seems, even for someone like Ferguson, who has been involved in most of the title scraps over the past two decades, the predictability of the Premier League is becoming a bit boring."
scrawl,"verb-transitive:To write hastily or illegibly.","Judging by my scrawl, which is worse than usual, I should say the anxiety had left its mark, but I am none the worse otherwise."
screech,"noun:A high-pitched, strident cry.","Hans catches the word screech and takes it as his cue."
screw,"noun:A cylindrical rod incised with one or more helical or advancing spiral threads, as a lead screw or worm screw.","Clamp screw, or _cap screw_."
scribble,"verb-transitive:To write hurriedly without heed to legibility or style.","I see you are always _at it_ in the old way -- _scribble, scribble, scribble_! """
scrimmage,"noun:Football   The contest between two teams from the time the ball is snapped until it is declared dead.","Brown, who came into the game leading the NFL in yards from scrimmage, is scheduled to undergo an MRI exam Monday."
script,"noun:Handwriting.","Bob's script though was the key - his natural pacing as a film maker helped enormously in setting up the highs and lows and I requested right at the start - that he write *full script* because I like to have as much as possible to bounce off - make your writer work is my motto !"
scruple,"noun:An uneasy feeling arising from conscience or principle that tends to hinder action. See Synonyms at qualm.","Probole, or Prolatio, which the most orthodox divines borrowed without scruple from the Valentinians, and illustrated by the comparisons of a fountain and stream, the sun and its rays,"
scrupulous,"adjective:Conscientious and exact; painstaking. See Synonyms at meticulous.","'I know you, my dear Mandlebert, to be, by nature, penetrating and minute in your observations; which, in your general commerce with the world, will protect both your understanding and your affections from the usual snares of youth: But here – to be even scrupulous is not enough; to avoid all danger of repentance, you must become positively distrustful.'"
scrutable,"adjective:Capable of being understood through study and observation; comprehensible.","What remains less scrutable is how to provide nonvirtual services."
scrutinize,"verb-transitive:To examine or observe with great care; inspect critically.","If Obama didnt have anything questionable in his past, didnt have suspicious relationships with people of who are at best, unethical (and thats being kind by most standards) then there wouldnt be a need, would there, for any media to ""scrutinize"" him?"
scrutiny,"noun:A close, careful examination or study.","I would say the class in scrutiny is definitely the beneficiary of theft."
scuff,"verb-intransitive:To scrape the feet while walking; shuffle.","The shade has a few very light and thin scuff marks but is otherwise like new."
scuffle,"verb-intransitive:To fight or struggle confusedly at close quarters.","Indeed, the Gators have been through a rough couple weeks, but Donovan scoffs at the perception that the scuffle is a sign of a team in turmoil."
sculptor,"noun:One who produces sculptural artwork.","At the moment, a sculptor is applying a few layers of plaster of Paris."
scurrilous,"adjective:Given to the use of vulgar, coarse, or abusive language; foul-mouthed.","But, before I could even get to it, he wanted to bring it up, and, clearly, an attempt by the Obama campaign to put an end to what he calls scurrilous attacks here."
scurry,"verb-intransitive:To go with light running steps; scamper.","It was impossible even for the enemy press and the various spokesmen and apologists of the racist regime to ignore the united actions of the African and Coloured youth in Cape Town whose mighty step down the streets of that city caused the racist white minority [to] scurry from the scene like frightened rats into their holes. 43"
scurvy,"noun:A disease caused by deficiency of vitamin C, characterized by spongy and bleeding gums, bleeding under the skin, and extreme weakness.","The name scurvy comes from the Latin scorbutus, and humans have known about the disease since ancient Greek and Egyptian times ..."
scutter,"verb-intransitive:To move with a clattering, scurrying sound: ""The gun scutters over the tiles and lands against the molding of the hallway with a thump�?  ( Scott Turow).","A wild scutter in the water, a plunge and a break for the head-waters of the Clackamas was my reward, and the hot toil of reeling-in with one eye under the water and the other on the top joint of the rod, was renewed."
scuttle,"noun:A small opening or hatch with a movable lid in the deck or hull of a ship or in the roof, wall, or floor of a building.","When the wash receded they followed it with an incredibly rapid twinkling of little legs; and when again the wave rushed, shoreward, _scuttle, scuttle, scuttle_ went they, keeping always just at the edge of the water."
scythe,"noun:An implement consisting of a long, curved single-edged blade with a long bent handle, used for mowing or reaping.","Death's scythe is made use of to gather them to their people."
seal,"noun:A die or signet having a raised or incised emblem used to stamp an impression on a receptive substance such as wax or lead.","God's law, has placed the seal of _death_ upon every living human body in the world; and sin has stamped the _seal of death_ upon every unsaved soul in hell."
seamy,"adjective:Sordid; base: ""seamy tales of aberrant sexual practices, messy divorces, drug addiction, mental instability, and suicide attempts�?  ( Barbara Goldsmith).","SIMPSON: Well, a lot of people -- I mean, you're writing a book, basically, about the kind of seamy side of politics, the dark underbelly, and so you ask a lot of questions about things that people don't want to be seen talking about."
